,label,text
1262,0,my husband i realli look forward spend anniversari conrad hotel for price pay expect luxuri hotel amen unfortun quit opposit upon arriv greet rude incompet receptionist not could find reserv due fact kept misspel name refus apolog final find act fault could n't spell our room turn okay except stain pillow case ruin experi we ate restaur site less impress food it alright noth world we felt could gotten better meal elsewher all conrad big disappoint u
1263,0,on recent weekend stay fairmont chicago millennium park hotel disappoint i chose hotel scour variou hotel websit area from look websit expect averag i felt websit led one believ upscal upon arriv check i shown room first glanc everyth seem fine room a settl room i began notic gener lack cleanli i notic spiderweb corner lack cleanli bathroom also advertis pod dock station room howev work i call bring replac i guest call item check ensur work properli guest check i found restaur site crowd loud mention unus long wait serv meal i inquir menu item waiter seem lack knowledg menu item overal experi good next time i area i chose anoth hotel stay
1264,0,my experi fairmont chicago millennium park hotel terribl i arriv exactli check time told room would readi anoth hour i chose wait patient hotel bar found disappoint i sat minut bar tender serv drink i receiv warm when room final readi i horrifi find hair bathtub mysteri spot bed when i call housekeep staff rude maid sent chang sheet act annoy mutter breath whole time chang sheet clean bathroom after hassl i would normal expect least complimentari beverag offer i found even use internet locat involv rather exorbit fee 13.95 hour period i shock stay varieti higher end hotel i never ask pay extra wifi access overal i highli disappoint stay return fairmont chicago millennium park hotel time soon
1265,0,i recent stay hyatt regenc chicago hotel although i stay varieti time busi pleasur experi time particularli poor from right i check day i left i felt like i constantli around unfriendli peopl n't want work job my room dirti whole time even though maid came everi day i tri sleep night loud hallway i could n't sleep for next visit chicago i wo n't stay hyatt regenc
1266,0,my husband i recent stay fairmont chicago millennium park what i expect pleasant experi turn stress visit we specif reserv non-smok king room paid price reserv upon arriv hotel non-smok room avail repres check desk help a option accept smoke room two queen bed i live bed situat i truli feel accept room infus cigarett smoke complet wrong there n't area room i feel nauseou stale smell i help think smell follow around day check to add insult injuri hotel staff sympathet situat -- someth i think specif train -- offer compens partial refund relat 'perk make great inconveni two staff member actual act i inconveni ask anyth could although paid breakfast packag eager leav immedi morn dine elsewher addit expens pardon pun could sit dine morn bad tast mouth hotel 's lack custom servic i hope corpor offic respond complaint thu far receiv satisfact needless say visit properti in fact longer go patron brand hotel
1267,0,there great differ hyatt regenc hotel normal hotel the thing i like hotel smoke section non smoke section realli close i get realli uncomfort i crowd area peopl smoke lung even though hotel realli glamour nice bar nice restaur great music still good stay n't like peopl smoke besid
1268,0,first n't get room lower floor garbag pick make ton nois wake then n't bother go breakfast time either restaur n't open earli when final open breakfast arriv cold late noth like congeal egg start day the fit center towel cup water it also hot mani peopl sweat much after congeal breakfast realli pleasant my entir three day visit like i tri room servic night servic slow food warm arriv my high speed internet high speed would connect the furnitur run worn pool towel alway avail gener price i paid i would expect better servic better maintain premis
1269,0,we decid spend littl extra stay hotel visit son chicago wo n't make mistak the room smaller appear web creativ photographi place dirty.w 've stay best western cleaner the air condition super loud ... wall paper thin the peopl next room must parti despit three call front desk a.m. secur fail stop rucku also thought front desk staff rude usual hyatt hilton etc. staff polit tri accommod these peopl n't particularli person ... seem interrupt work rather reason the posit hotel locat -- n't make neg experi save money stay somewher els
1270,0,dure recent stay hyatt regenc chicago i sever disappoint qualiti facil staff to start room provid adequ sound barrier room hope spend quiet even long day busi meet i hope spend quiet night my neighbor howev watch i imagin real hous wife new jersey marathon full volum destroy chanc peac ambianc when i ask concierg address issu seem concern text job a i visit gym i found 'state-of-the-art stayfittm gym consist noth coupl treadmil weight yoga mat the water cooler quit warm workout towel stain tatter final hypo-allergen featur tout websit render null presenc dust ball bed
1271,0,whenev i decid stay fairmont chicago millennium park thing i mind idea take time relax enjoy time husband howev hotel choic n't best right front desk arriv problem reserv the room reserv occupi switch room much smaller origin one the hotel give u discount i 'd paid larg room i want a hotel name n't put guest kind situat i wont reserv room
1272,0,what disappoint hotel first checkin desk understaf wait forev get line check when final got room open door found someon els alreadi ye front desk clerk actual check u occupi room basic gave u key someon els 's room we went back clerk check u skip still present line got u annoy stare peopl wait told problem howev alreadi help anoth guest checkin made u wait done person help u he apolog mix went back room find thi took long time it good 10-15 minut came back he said room avail type book one left lower floor view the hotel offer u discount regular price got new room found room n't taken the room overlook load dock back hotel we briefli consid leav go anoth hotel late alreadi decid make that cours garbag truck came around 6am made sort nois pick dumpster drop back then somewher around 7:30am deliveri truck start show make beep-beep backup sound sort nois so much good night 's sleep i suppos i say room look nice nois load dock care we gave check morn find anoth hotel definit go back ever
1273,0,the fairmont chicago millennium park one overpr hotel i stay at almost night one would expect travel wife i expect pay cost room alreadi outrag i hit anoth charg stay even king bed figur one person cost the bed averag although much everyth cost arm leg it unbeliev much charg everyth see peopl pay like normal blew away all amount money i pay per night basi i chicago longer one night i definit would stay somewher els i guess live learn shame i learn high bill averag accommod
1274,0,i recent stay hyatt regenc chicago il boy i surpris the hotel look nice outsid smell river noxiou in fact smell bad one night almost made difficult sleep even think eat a enough bathroom room look like n't clean month stain 'fresh towel toward end stay i saw mous ground floor could imagin critter may lurk wall
1275,0,when boyfriend i check room omni chicago irrit see bed look rumpl kid jump that first 'issu the glass bathroom lipstick smear i saw dead-thank good roach behind toilet we given hotel night stay friend decid deal we order munchi kitchen chip stale dip smell sour after come back conveni store beer fresh munchi abl enjoy stay -- i would recommend place anyon
1276,0,my stay fairmont chicago millennium hotel short one although intend five day last two when husband arriv met valet knick mercedez the clerk/concierg phone nearli full minut notic stand front when check lug luggag upstair room find someon alreadi we return lobbi dismay hotel doubl book room after anoth minut haggl whatnot abl move 'better room the bed unbear shower look like hadnt clean properli room smell cigarrett although supposedli non-smok room too tire jet lag complain went sleep howev hard u voic could heard thoughout night due paper thin wall room i need ambien go sleep i woke backach continent breakfast bathroom day maid conveni forgot clean room me husband enough decid go hyatt
1277,0,i horribl experi i stay omni chicago hotel last saturday night first plasma tv room broken staff said room avail n't particularli apologet either secondli supposedli non-smok hotel ex-smok i tell peopl smoke room recent addit indoor swim pool close due high chlorin level realli disappoint i look forward use pool final check-out suppos noon at 11:15 maid knock door she ask i would soon i thought quit intrus i never ever stay place
1278,0,the hyatt regenc hotel chicago worst hotel i ever went i book non-smok room onlin went ahead gave room smoke allow after go room i smell heavi smoke smell it realli bad i call front desk issu said noth like record refus exchang room there also blood stain bed sheet the carpet also dirti i would never book hyatt
1279,0,the fairmont chicago millennium park hotel suppos romant get away turn nightmar when got room n't done we offer anyth drink eat meantim wait well minut said would finish the clerk front desk twa text cell phone how rude we total time manag said would take care issu upgrad room done and wait long room believ there dirti towel bathroom the televis n't work wait repair guy fix plu hotel fail mention convent go spa repair i 'm mad i 'm write owner let know thi realli made mad we n't taken vacat year i expect fairmont luxuri cater need even concierg snicker boot i like wear doc marten it make mad even think fairmont at least time chicago enjoy even though hotel lame
1280,0,when stay millennium knickerbock hotel chicago one worst visit ever experienc our room readi right away wait hour lobbi and final made room found moldi shower dirti floor the room servic took hour half come room went pool day crowd room sit side our experi definit pleasant one to make matter even wors bill twice room husband luckili caught left i never come back millennium knickerbock hotel
1281,0,for price would think would top qualiti hotel nowher close servic check-in slow unfriendli the room even wors it small dirti smell like stale cigarett smoke even though i request non-smok room the cover bed stain hair bathroom floor curtain rod almost fall wall everyth look tire desper need remodel i also n't appreci pay wifi premium hotel offer free overal one worst hotel i stay long time consid price terribl
1282,0,i recent stay swissotel chicago husband two child while room comfort i think best choic hotel child the main reason dine while hous restaur child 's option dine option bit inform anyon child know n't want take sit restaur certain time thi especi true sinc travel we arriv hotel tire child hand want eat quick meal put bed howev real option locat fanci restaur thi certainli famili friendli option hotel kid friendli packag
1283,0,although millennium knickerbock hotel chicago claim afford upscal hotel heart chicago somewhat expens start per night there special discount rate avail budget consciou travel the room modern look littl less cozi one might prefer the carpet room littl outdat somewhat dirti area the view room great could the hotel seem understaf heat unit room hard adjust right temperatur although hotel locat chicago 's famou michigan avenu taxi ride o'har airport taxi ride midway airport rather pricey option if chose drive valet park charg hefti again budget friendli all even though millennium knickerbock hotel chicago close major chicago attract averag hotel mani level
1284,0,after consid sever hotel area famili i final decid unfortun homewood suit long weekend vacat overal experi left much desir the breakfast buffet consist cold scrambl egg greasi pastri the linen one bed seem dirti i told hotel staff ask replac woman roll eye unprofession attitud i would come back ever
1285,0,the sheraton chicago hotel tower hotel person wish relax getaway upon enter hotel impress warm invit place one encount staff chang point view immedi person assist u knowledg duti provid overal attent requir expect everyth hotel exud class sophist train staff conduct immedi order match classi look hotel interact custom i truli diappoint fact stay hotel substandard i look forward wonder stay establish i hope issu mention earlier resolv howev i plan return hotel
1286,0,thi place absolut foul from minut i walk i knew make reserv mistak the person counter would bare make eye contact act like i ask huge favor order check the room request room doubl bed avail they told i made reserv request doubl bed 'request 'guarante what 's point make reserv when got room room total gross the decor date carpet torn spot whole place smell musti almost moldi the bathroom spot stain i hesit think true cleanli sheet the 'complimentari fit area joke one broken treadmil coupl mismatch dumbbel thank thank we definit return
1287,0,i book room swissotel chicago i thought price reason base price howev end cost i plan pay park amen the servic good consid market luxuri hotel there one help u bring bag difficult time staff cold all i would say averag experi ... luxuri like claim
1288,0,we plan fun time kid summer book kid suit swissotel chicago our fun time exactli upon arriv weekend getaway find reserv made onlin confirm held hand kid suit mean thing appar none kid suit avail the kid suit suppos thing keep kid happi room color video game etc no one front desk could explain u kid suit avail whatev so took regular suit promis would move soon one becam avail guess we spent whole weekend room ye staff apolog one seem overli concern child dissapoint compens extra offer make u less cranki other fact none hotel staff friendli room clean we spend lot time hotel i book room the staff impress feel like treat well
1289,0,when i arriv millennium knickerbock hotel chicago i shock poor danger neighborhood situat thi chicago i hope for.in addit look noth like pictur websit the paint fade chip foul odor lobbi staff speak after wait minut front desk someon final came said reserv name after long trip i 'm sure know aggrav final i got manag knew work comput properli brought reserv onc got room small smell like smoke carpet sever stain either wine blood also walk room hallway cockroach walk right across path like own place to top seem everyon stay hotel gangster gambler ladi night all heard lot frighteningli loud love make argument ensu even televis could mask it nightmar oh yeah shower hot water we complain desk said fault would fix next week when ask discount said refund could leav whenev want
1290,0,do not stay at thi hotel i would certainli expect hilton especi due price i paid room way hotel portray upon arriv hotel i found one receptionist work busi text mobil phone check i wait min check made feel like i inconvenienc when i final got room i appal i non smoke reserv room stank smoke sever visibl cigarett burn comfort carpet i call recept confirm i non smoke room i advis i i argu receptionist room min agre switch room anoth one one i enter new room i found stank smoke exhaust flight i decid i would sort recept morn bad idea i curl went sleep awok go bathroom around 2am i notic leg cover red welt i immedi rush back bedroom back cover find bed team bed bug i pack stuff check night howev refund refus i sinc contact head offic i await respons do not stay here
1291,0,i stay swissotel chicago night vacat girlfriend our plan stay night origin beauti could make poor servic receiv front desk associ we walk despit guest wait check still stood wait minut person desk chat phone someon clearli relat hotel onc lean counter final got attent got phone act like i one fault needless say i stay
1292,0,i disappoint hotel i stay swissotel enjoy much servic describ aloof there warmth prolong checkin procedur woman repeatedli ask provid inform i given minut ago precis inde room servic took forev pick good sign way=busi good food arriv late cold the man tri replac took anoth hour i never given price reduct free dessert anyth apolog a cleanli must next godli knock door despit fact i doorknock request servic i 'm late sleeper veri disappoint stay thi hotel clearli help build chain 's reput
1293,0,swissotel chicago do n't let shini bright light windi citi fool thi hotel provid luxuri experi stay might expect firstli provid applianc room gadget rel low qualiti for exampl window curtain small bedroom window nearli broke 's support tri open citi view the bedroom bed king-siz make rattl nois everi turn bodi make of coars n't bad fall asleep suck in regard room servic hotel worker friendli they talk stubborn way want get done get pay-check ye basic room servic order friendli overal hotel 's much notic flaw top posit hotel bare minimum with said i would recommend hotel anyon around downtown chicago area need least averag hotel servic howev sub-par servic qualiti okay hotel could suitabl howev consid 's price better look elsewher hotel room
1294,0,my husband i sore disappoint hotel we request non smoke room right hit stinch stale cigarett open door the front desk respons need final get move new room the water pressur shower hardli enough get shampoo hair bed lumpi i disappoint workout room small i decid swim lap instead i got pool n't look like maintain week needless say wo n't make mistak stay homewood suit
1295,0,after one night stay millennium knickerbock hotel chicago i must say i love chicago i never go back hotel the problem start park lot yup i even got there littl park avail area fill garbag broken glass kid hang look troubl upon first entranc hotel seem nice chang got elev go room the elev made kind nois door slam shut arm i tri get bag the hall smell smoke carpet warn dirti look when room found one curtain would pull close heater whistl i call front desk ask assist fresh pillow i hung thi begin terribl stay guest hall bang wall night long the maid start run vacuum seem feel best way hit vacuum wall pa we could check soon enough we call around found anoth hotel stay remaind trip
1296,0,while hotel certainli seem look beauti hotel actual far even book room onlin rather difficult n't abl reach repres upon call contact number in gener come bad decis despit look mistak wont make n't either
1297,0,i went stay millenium hotel chicago now first rural midwest i surpris price gener kind accept i assur cousin i visit chicago said normal so i check servic seem fine i get check room seem ok. a coupl hour later ladi come room hotel employe ladi turn cross check room we i went complain turn doubl book room full full that room type standard well superior room rather simpli upgrad one u mistak ask one u would like 'move we argu minut n't budg option one u fork extra corner superior we ladi name sharon decid split differ gave i move i get new room minut later nobodi sharon help move i get bed thrown togeth made bathroom n't clean garbag kleenex i n't go check use i call 5pm no answer i call minut final got hold someon i told state room they said would someon 'right away i wait minut ladi come uniform hell job clean she switch garbag wipe whole bathroom vaccuum around switch bed told minut she n't say two word clean i stay night check 7am never go back ryan iowa
1298,0,the swissotel chicago mediocr hotel servic alway poor room servic food alway come cold unless 's suppos cold come warm i would rather stay super place
1299,0,my husband i plan romant getway past sever month look forward spend end summer chicago howev excit soon turn disappoint frustrat upon arriv the hotel quit charm walk door everyth went wrong the gentleman check u could find reserv quit impati rude show confirm paper the manag make accomond u much discuss back forth we towel room check took least hour sever phone call towel sent room needless say i extrem tire want noth take warm shower turn if paid total cost front would left check anoth hotel
1300,0,i want everyon know aw experi i sheraton chicago hotel tower when arriv hotel clerk check u said reserv system i call earlier day confirm after speak on-duti manag inform reserv cancel earlier day hotel complet book we later found convent hotel price room risen dramat i believ cancel reserv could make money i one wo n't go back hotel
1301,0,our vacat highlight four day stay homewood suit hilton chicago downtown.i believ would best part trip i discov unfold nightmar while love room fifteenth floor voic eman phone inform u pend fire alarm procedur follow anyon tenth floor instruct go bathroom wet towel place along bottom close door.do use elev wait instructions.w nervous wait twenti minut without commun voic phone.w decid exit via stair realiz late enter stairwel door behind locked.w continu travel downward backdrop music siren loud muffl speakers.obvi rescu without physic injuri yet emot damaged.i choos hotel rang ten floor less
1302,0,i recent stay sheraton chicago hotel it first time stay hotel i sorri say last time stay one main issu hotel amount nois the wall must thin lie bed night i could hear neighbor next room talk although i could quit make word convers i could definit hear voic murmer in addit i awaken sever time peopl convers hallway walk door presum way room admittedli i light sleeper ridicul if decid stay i suggest check bill care check when i check mine i found i charg rate higher one i suppos charg i wait line front desk someon help front desk servic woefulli slow final ask speak supervisor error could correct final though i told upon check-in room recent updat i believ statement accur the room appear rather date furnish decor carpet appear somewhat worn all i round stay hotel disappoint next time i arrang stay elsewher
1303,0,superhigh bill millennium knickerbock hotel chicago my wife i decid take weekend getaway celebr anniversari i told wife i would take care everyth i book millennium knickerbock great locat reason price star hotel spa featur the hotel lobi seem nice enough staff seem fine the problem u start went room i sinu problem i n't notic smell room wife n't say anyth want go flow ruin weekend we could n't find remot televis n't call tri good sport we disappoint realiz hotel n't pool hot tub swim relax hot tub one reason go vacat upon check i hit dollar fee smoke room my wife i n't smoke noth could get smoke fee if n't bad enough hit fee miss remot control
1304,0,i realli high hope homewood suit i stay week-long busi trip last month after consid price 's technic hilton would expect someth beyond typic cut-rat bargain motel i 'll start good stuff hotel 's downtown now bad stuff first everyon rude i 'm sure manag intent hire rude peopl poison cultur insid hotel grind otherwis decent peopl cynic pulp the bellboy scowl lobbi rough luggag scowl i tip likewis receptionist seem fluster head she call supervisor twice check i reserv appar new n't much experi use comput 's excus turn would two-minut process decent hotel minut tedium sadli room better servic the hot water sink work shower lukewarm one bulb dead light fixtur sink complimentari mood light i guess the tv bust sure lcd espn logo bottom right corner screen burn stay everi channel and top bed smell funni i call front desk least phone work ask fresh sheet the person i talk said 'd right never came eventu i gave i woke next morn back pain bed firm marshmallow i left room made way chilli hallway 'complimentari buffet liter food bad even cereal tast stale look around everyon din room appear similar experi the sight two-dozen disappoint peopl sip weak coffe prod watered-down scrambl egg plastic fork sight becom refuge camp expens hotel just plain sad worst part thing next four day
1305,0,my husband i arriv swissotel chicago celebr 13th wed anniversari we automat thought experi would nice pictur websit hotel 's brochur intrigu u boy wee wrong upon arriv given advertis check-in time room readi we wait hour bag hand we check twice see room readi staff less 'warm time after frown mumbl peopl desk hotel lobbi tire final arriv room expect take nap hit citi we reserv premier corner king thought we suppos abl see lake river skylin yeah right all saw brick side side build in addit water shower littl pressur we call front desk phone rang time someon answer my husband said think knew peopl call we request better room said none avail howev upgrad room would pay sort upgrad fee we could believ my husband felt 'agit fear might make thing even wors u like turn air we threw jean head fro coffe shop around corner given u refug after return hour later water pressur fix the room clean bed plush overal experi especi rude staff good let 's say next 13th anniversari wo n't stay swissotel tell other stay
1306,0,my husband i stay hotel suppos romant weekend it far we could hear televis neighbor room call front desk complain person answer phone extrem rude we unabl relax also room clean definit smell cigarett smoke bed hard rock we return aw place
1307,0,homewood suit hilton group hotel locat downtown chicago though close mani sight visit extens construct go along michigan avenu everi morn awaken right sound jackhamm bulldoz we reserv basic suit though arriv pm well past check-in time room readi minut the manag apolog offer sort compens inconveni onc suit readi nice but quickli discov hot water bathroom we reloc anoth room apolog offer compens troubl onc final settl free welcom dinner recept wine beer the food okay frazzl issu check anyth would tast good point the staff suggest complementari groceri shop servic we though good idea sinc alreadi tire unfortun took three hour final deliv groceri suit bill far expect all disappoint experi homewood suit we understand problem may aris fact manag noth make u unaccept i would suggest hotel friend visit chicago
1308,0,i busi chicago i decid choos i thought would relax hotel treat bit i known woman front desk roll eye i ask complimentari appl cider advertis she told 'it 's sign 'you-idiot kind voic too bad sign far away read without glass i asham ask anyth front desk the room horribl decor noth special the i 'm ugli steal furnitur pattern color say 'luxuri i went relax pool laptop get work done unfortun pool overrun five rowdi kid no parent sight i would report front desk shame aforement appl cider incid thank god i left laptop case would ruin water splash the 'free breakfast tast like cardboard someth akin free breakfast 60-a-night hotel i tri made feel sick i ate the good thing experi leav overpr motel behind go work
1309,0,i stay swissotel chicago i holiday recent i say definit get pay i initi attract inexpens price luxuri promis i sore mistaken the first problem i i got told doubl book suit i reserv they gave discount downgrad regular room i left i decid keep open mind after settl husband i went the palm restaur my husband food allergi got order wrong send back three time each time ask fix storm angrili would return huff after dinner went back room just sit bed i knew would long night the mattress hard blanket bad smell when i went restroom toilet clean previou patron my husband grab blanket car use instead smelli one we n't want bother desk staff cold recept walk i tri massag servic next day massag therapist unprofession he press realli hurt back perhap distract text throughout session for lunch tri geneva restaur hotel food cook way i decid eat anyway got food poison hour later onc i got sick i done i went desk demand refund next two night i go sleep one night i made formal complaint manag seem act like fault unreason after lot argu final refund u went differ hotel thi worst place i ever stay i think super motel would luxuri
1310,0,i realli expect lot qualiti chain like sheraton recent stay downtown locat chicago somewhat disappoint it start check i specif request room singl king-siz bed told front desk uncertain term ok rather rude banker 's convent go i happi double-b room left it i could get lousi drink voucher inconveni the room ok noth special though the clean staff must 've faint aroma old washrag still air the internet jack n't work it took two hour mainten guy come fix apolog given for price i realli expect way custom servic sheraton i guess 're realli better anyon els day
1311,0,atroci here 's stori my wife i californian met student univers chicago to celebr 10th anniversari decid travel back windi citi revisit place frequent first fall love when came lodg knew want suit littl els matter we want revisit citi n't intend spend much time room a result n't spend much time research hotel big mistak our stay homewood suit could wors our room i mention took full two hour prepar even though book month advanc filthi my wife found dead cockroach bathroom the staff rude indiffer the chocol includ romanc packag could cost hotel dollar clean staff fail show front desk offer apolog littl els suffic say check earli never i seen poorly-manag hotel truli shame stay away
1312,0,i n't know hotel ever got high rate other thi hotel price fingerprint wall stain bathroom funki loud peopl hallway earli morn parking/valet time consum thing elev the back 's furnitur breakfast better skip protein-less stuff offer oh sure hilton woope you pay privileg sleep saw coupl bed bug took shower morn seem wash away i wo n't back hilton homewood suit i 'd rather stay somewher outsid citi save money think i 'll happier well
1313,0,i high hope i book stay knickerbock hotel chicago short week ago when i arriv i known thing would i expect the host desk rude seem put i when i final got check arriv room i found temperatur room far hot the air condition turn hot muggi day would nice enter cool room i turn air condition quit time room cool sinc i arriv earli afternoon i decid order room servic nix restaur hotel i order gooey tripl decker grill chees i expect best grill chees sandwich i ever eaten when final arriv hour later cold chees far gooey it also come bowl tomato bisqu soup needless say also cold for qualiti food way much pay meal after meet client stop martini bar drink the waitress rude seem overwhelm amount peopl serv needless say took forev get drink we heard patron grumbl amount time took drink arriv well final got drink order french martini we took drink immedi mouth pucker far much pineappl juic make tart at would think would made perfect far the even final i went back room i found temperatur cold due air condition turn after miser night i check glad done knickerbock hotel
1314,0,the sheraton chicago place want experi chicago there custom servic provid idea n't even shuttl bring around town the food restaur hotel serf mediocr burger fri make attempt emul chicago cultur there million hotel chicago one averag the room fairli decent size lack amen like wi-fi mini bar the view noth special concierg anyth respons phone call
1315,0,for amount money per night millennium knickerbock hotel charg one would least expect room work bathroom the toilet would n't flush sink drip towel rough cheap look when i call front desk ask mainten sink toilet staff indiffer it hour anyon arriv fix bathroom fixtur arriv unabl stop drip sink all i disappoint stay
1316,0,not one better experi when i first arriv hotel tri get room key discov fresh key i wait half hour someon ran get key it would n't bad lobbi look slight disrepair when i final got room i found burnt light bulb unmad bed the room ok size one person would probabl get bit crowd but view window amaz took away bad overal felt like owner hotel stop care mainten took four hour final come fix light i n't even get housekeep entir stay i would n't recommend hotel anyon area hope make get act togeth
1317,0,after stay millennium knickerbock hotel chicago i contempl poor qualiti experienc felt need document while amen plush servic staff lack upon check reserv 'lost took minut manag make arraing stay there offer upgrad comp way room servic poor job clean room left wet towl bath room a use coffe filter left coffe pot clean i sure sheet chang when i check bell hop drop laptop destroy hard drive leav scrambl recov report i spent day creat overal neg experi left wonder train thier staff proper way attend custom i relunct stay i assur focus traing staff better
1318,0,grant hotel seem nice i pleas stay the custom servic horribl i request towel washcloth sever time receiv linen replac either for much i paid stay 'd think least 'd get iron not i request iron in addit fail amen i mistakenli charg twice stay n't reimburs entir week later the next time i choos visit chicago swissotel last place i think stay
1319,0,my famili i stay sheraton chicago hotel tower belief stay would star experi that farthest thing truth the staff rude unhelp the hotel larg get lost dont help staff onc find room card would get u start so overal took hour get u room a enter room notic foul smell overlook happi final abl rest my wife went bathroom amaz appear dog hair tub tile floor that begin bad stay after room minut knock door happen chicago polic there report smell marijuana come room my famili put seri embarras question actual luggag person belong search there small amount marijuana found drawer dresser never touch come find video surveil clean ladi arrest possess marijuana needless say stay sheraton chicago hotel tower worst part vacat i would recommend anyon stay place
1320,0,i went homewood suit chicago part hilton 's famou hotel i got ta say worst hotel i ever in fact homewood suit worst hotel face planet i check room room look like hotel built bad shape in fact room look bad i want leav hotel earli i also got check employe work hotel i saw one employe i rung bell room ignor how could hotel worst servic suppos ignor one thing i hate hotel logo n't look like actual logo it look like logo chang look like someth babi could draw i 'll never go hotel wo n't even million year matter thi hotel i never recommend anyon everyth hotel offer
1321,0,i book room sheraton chicago hotel tower somewhat reluctantli i enthusiast spend room see lacklust photo websit i pleasantli surpris i arriv lobbi look stuffi onlin unfortun hope dash i arriv room i say 'at discov newli issu key work i wait ten minut someon final came let the room pain small -- i n't know better i would thought i stay red roof inn the 'sweet sleeper bed stiff scratchi sheet cheap-motel-thin coverlet the disappoint continu i enter bathroom found reek smoke also outfit cheapest trim possibl i stay two night surpris find sort charg ad room i respons charg demand movi empti mini bar and smoke bathroom hah i stop payment credit card certainli submit horrif experi
1322,0,worst high price hotel i 've ever stay i busi meet chicago heard good review co-work thought would nice place stay littl upset experi swissotel chicago.front desk clerk rude check valet park great brought suv around front quarter size dent passeng size door hotel refus pay damag the room beauti besid faint mildew smell room room servic great pleas our busi meet took place st gallen room meet took littl disrupt turn construct go time hard hear announc meet other hotel beauti stay n't great expect may want book somewher els busi meet attend chicago
1323,0,i want stay hotel sinc i heard histor i highli disappoint stay the room i given dirti i went back front desk inquir disregard concern it took long time get new room whole time unprofession make feel welcom i stay hotel night sinc peopl room around mine unruli make nois night long i left night demand refund
1324,0,i stay husband homewood suit chicago we want someth nice anniversari thought hilton solid name brand expect pleasant stay unfortun case the staff rude check-in took minut lobbi smell muski gross the room like hilton hotel i stay the carpet atroci color vomit room smell smoke even though 's advertis smoke-fre long brown hair bed i gross i call rude staff ask linen chang gave u huge attitud and n't even get start poorli shower/bathtub work .. nice anniversari went total awri due crummi hotel if i could give star i would
1325,0,the millennium hotel knickerbock sound fine websit pretti realiti over-hyp overpr reality-isn't-as-good-as-fantasi packag the cater offer joke pick better food half price dozen place chicago area while room cleaner linger unpleas odor cleaner use aggrav sinu i call complain nasal-vo clerk blew the room look small cozi book onlin get person realiz tini tri fit insid one make think sardin -- i mention smell like clean solut i also found hair supposedli clean bed made wonder thorough housekeep staff in fact look like room compar small 'd get better price far better room hilton
1326,0,i realli high hope hotel the locat seem great price unfortunatley get pay despit locat near miracl mile navi pier n't mani redeem qualiti the staff rude we arriv late long drive detroit found nobodi lobbi help u check onc final got check room n't clean trash left last peopl we told clean staff gone home night could n't get morn we plan see chicago 's attract like field museum could hardli find anyon help u go their websit advertis lot special packag found absolut way purchas final check charg room extra clean fee clean request first night ridicul
1327,0,the millennium knickerbock hotel seen better day i fond memori stay consid finest hotel i book room celebr special occas found highly-pr great properti i look five suit i found one upholst furnitur like room carpet clean refriger drip water balconi litter cigarett butt i final settl room bellman friendli apologet price i turn around walk i sent letter manag i return home month i never receiv answer there plenti place spend money do n't leav hotel
1328,0,what i thought go romant chicago weekend turn lacklust the swissotel chicago per websit seem tout luxuri destin well much surpris first reserv mess instead get 'the classic room view put i guess classic king the view noth write home when i call front desk complain situat i told noth could sinc hotel book solid i ask could happen i got confirm the clerk simpli said 'probabl glitch sorri anyth els i help at point i hung phone i knew romant weekend view go happen when check i told manag happen he said noth sorri i expect littl custom servic sinc think luxuri destin
1329,0,chicago favorit citi visit i want share special citi new love book u room swissotel it advertis close downtown close museum chicago i want share new love it inde close museum get either shop district chicago art institut long walk full detour easi grab cab while room seem luxuri decor bed uncomfort room clean the room servic slow food arriv cold total experi way expens got i think i ever experienc level nois 'grand hotel swissotel seem i would recommend swissotel disappoint nois cold food cost much
1330,0,i sore disappoint sheraton chicago from outsid look like great hotel i guess insid clean enough decor realli bore frumpi i expect look websit the front desk staff nice enough first i ask wifi password told i pay extra i mean come i 'm pay buck night wifi extra the ladi check u got littl snippi said say make reserv note self n't let husband book hotel without check first amen offeredd so thing start wrong foot anyhow i guess posit hotel locat lakeview room seem pretti safe other i impress price i 've stay big citi hotel half price better linen better restaur got room clean reason hour stay two night n't get bed made fresh towel almost i guess unpleas thing odd smell musti per se mayb like chemic use cover mildewi smell in gener seem lke 's declin staff know 're kind lackadais i would n't stay
1331,0,i recent stay homewood suit hilton chicago downtown found lack qualiti servic the room nice well furnish servic lack area some complimentari servic includ fast-spe wireless internet access cardio-fit indoor pool groceri shop servic coffe tea hot chocol cider day long lobbi 's hour conveni shop howev wireless internet spotti best realli slow speed time indoor pool far cold opinion cardio equip left unclean the groceri shop servic alright although bit slow side final coffe hot chocol hour conveni shop cold overal poor qualiti rate hotel scale i would give best
1332,0,oh good got one worst place stay downtown chicago it went well enough check went downhil there much left desir the biggest problem huge turd toilet i kid i guess maid rather busi day took break forgot i n't know but price charg type thing unaccept most everyth els actual room expect the nois bit i 'm use though convent colleg age kid stay floor u so ask move anoth room get u anoth room took nearli hour the second room work well u i wo n't risk stay plu pool avail i realli wish would mention websit i look forward day all beauti place wonder locat need work custom servic i 'll reconsid stay homewood suit hilton chicago downtown
